arch,code_hash,ithemal-og_cycles,llvm-rthroughput_cycles,reg_cycles,tsf_cycles
haswell,0fb65501d0ea83e20183c201498b14d7803a03,201.000000,1,201.9881,176.4914
haswell,0fb65503f6c201,55.000000,1,56.6758,52.1943
haswell,0fb6551080fa10,56.000000,1,56.8093,50.6223
haswell,0fb6551083ea2583fa11,97.000000,1,97.9196,99.0276
haswell,0fb6551c89d083e07f83e83283f803,180.000000,1,147.0688,142.8273
haswell,0fb65602c0ea0283e21f80fa0c,128.000000,1,123.4317,116.6675
haswell,0fb6561080fa09,57.000000,1,56.8114,49.6832
haswell,0fb6563d4889f1f6c201,98.000000,1,88.5624,98.7363
haswell,0fb65710b82a00000080fa01,98.000000,1,87.8545,98.8632
haswell,0fb6571c83e27f83fa35,97.000000,1,97.6173,99.3706
haswell,0fb66f03f644690101,98.000000,1,97.9347,98.8678
haswell,0fb671094883fa0a40887009,548.000000,1,100.9798,98.8752
haswell,0fb67204488d4a054189f041c1e01c4084f6428d8400000000f0,297.000000,1,164.5073,168.8064
haswell,0fb674240731d24889c7,79.000000,1,87.1341,78.5779
haswell,0fb678108d4ffc80f901,98.000000,1,91.3729,99.4801
haswell,0fb679038b0125ffffff3f40c0ef0683e80183e70129f839d0,255.000000,1,255.8359,236.1404
haswell,0fb67a6083e707,56.000000,1,62.7485,55.9694
haswell,0fb67b02,49.000000,1,48.4257,46.9664
haswell,0fb67f1083ef184439d7,597.000000,1,96.2167,99.6101
haswell,0fb683980200000fb6933002000083e0fb83e20409d0888398020000ba0f0000004889ef,699.000000,1,271.7730,723.7421
haswell,0fb683c0020000,47.000000,1,48.4548,47.0789
haswell,0fb6842400010000498b570884c0,97.000000,1,98.3078,99.2953
haswell,0fb684240a010000498d57500884240901000048399424e8000000498d4758,743.000000,1,157.2520,632.5746
haswell,0fb6842410010000488bbc24f0000000483b3c24884530,150.000000,1,169.6685,189.2651
haswell,0fb68424280100004c638c24e0000000488dac24a0000000488bbb90000000b9050000004531c0c70424010000004889ea48c78424a000000000000000c78424a80000000000000089442408,472.000000,1,434.4881,459.1651
haswell,0fb68424ab000000088424aa0000008b8424c801000085c0,748.000000,1,147.1192,635.1251
haswell,0fb68424b001000084c0,57.000000,1,55.5830,56.9478
haswell,0fb68548010000488db550010000498dbed8010000418886d0010000,174.000000,1,117.4261,117.1226
haswell,0fb6855fffffff,48.000000,1,48.4607,47.1006
haswell,0fb68570010000498d56083cff,99.000000,1,87.1648,99.2804
haswell,0fb6942418050000488b8424100500008810,107.000000,1,123.2584,100.9784
haswell,0fb694249001000084d2,58.000000,1,58.2383,53.1380
haswell,0fb69c24aa0000000fb644243083f30183f00109c384db,181.000000,1,165.7730,172.5064
haswell,0fb69d2801000084db,56.000000,1,56.8663,55.0576
haswell,0fb6b0407b42014489e183ee0c89f2c1fe0383e207c1e202d3e289f1410fafc80faff701d101f2898c8520750000899485e07500004883c0014883f810,599.000000,1,491.1252,614.6031
haswell,0fb6b42490000000440fb68c24b00000004c89f7488944245048897424584c894c2460,298.000000,1,293.7484,321.0038
haswell,0fb6b42490010000488b44242841b80f000000448b9424a00100004889fa4c8d480883e601418d42ff4c0f448c24980100004084f6440f44c04084f6488b0a,403.000000,1,370.0864,256.4170
haswell,0fb6bc2480070000488b742420410fb7c789c289842498000000,159.000000,1,131.5851,151.5324
haswell,0fb6c083e83083f805,204.000000,1,98.2770,99.1414
haswell,0fb6c148c1e004,49.000000,1,81.0680,276.1332
haswell,0fb6c883e90183f914,106.000000,1,99.9695,98.8232
haswell,0fb6c94963048f4c01f8,113.000000,1,104.9316,99.2347
haswell,0fb6ca4531c04889f24889febf14000000,138.000000,1,140.9257,131.0678
haswell,0fb6d04863c249837cc57000,107.000000,1,92.3314,99.5340
haswell,0fb6db486314984801d0,1396.000000,1,99.1053,99.1270
haswell,0fb6f34c89ef,60.000000,1,61.7449,57.7284
haswell,0fb6f34c89f7,60.000000,1,61.7425,57.9561
haswell,0fb703488b5424100fb77b0641c745100100000049c7456000000000894c24084801d0498945184801d749894520803f00,501.000000,1,487.9865,669.0737
haswell,0fb706663d0d01,341.000000,1,56.3161,48.2035
haswell,0fb7100fb7ca4139cc,102.000000,1,91.1893,98.2627
haswell,0fb7400ef7c2e10d00006689471089d0,98.000000,1,121.7081,107.2095
haswell,0fb7411266c1e8023c30,97.000000,1,97.1157,98.6994
haswell,0fb742184989d26683f80a,99.000000,1,88.3256,95.7168
haswell,0fb7430a6685c0,49.000000,1,57.2502,48.5600
haswell,0fb7431266c1e8023c410f94c0837c244840,199.000000,1,184.1733,99.4361
haswell,0fb743204584f6,50.000000,1,54.9220,49.4748
haswell,0fb743206683f805,49.000000,1,56.2639,48.3747
haswell,0fb7432e89c183e104a80c,136.000000,1,115.7384,113.8422
haswell,0fb7432e89c683e604a80c,136.000000,1,115.0843,118.5600
haswell,0fb74424708d50cd6683fa03,100.000000,1,86.6183,99.5825
haswell,0fb74518663d8500,348.000000,1,56.2641,48.4572
haswell,0fb7461266c1e80283e85d3c05,131.000000,1,121.9476,103.9379
haswell,0fb7462e4889f789c283e204a80c,171.000000,1,141.8099,150.9665
haswell,0fb7470880e4e309d066894708,899.000000,1,186.4352,645.8932
haswell,0fb74708a804,74.000000,1,55.3600,54.1891
haswell,0fb7472ea804,74.000000,1,55.3600,54.1891
haswell,0fb7481083e9056683f93c,99.000000,1,96.3973,99.0142
haswell,0fb74b205b488d0c4948c1e1040fb6140ac0ea040fb6d201d0,701.000000,1,255.4179,225.7247
haswell,0fb74c240e8d4201888a408a64003d00400000,118.000000,1,122.9671,103.1443
haswell,0fb74c24686681e9ef026683f91b,384.000000,1,95.5203,99.2923
haswell,0fb75062400fb6cec1e1046681e20ff009ca6689506280481d0239b4248c010000,699.000000,1,312.6721,737.7097
haswell,0fb7530cb80200000083e218c1ea0383fa02,147.000000,1,151.5858,132.3709
haswell,0fb7531266c1ea0283ea3280fa0c,111.000000,1,122.5447,108.2835
haswell,0fb75318488b8c24900000006683fa7b480f44c3668379187b4989c789d0,297.000000,1,198.5236,177.5836
haswell,0fb75512488b7b4831c9488bb7c02f000066c1ea050fb7d2,150.000000,1,161.5830,99.2333
haswell,0fb7551c3c0119c083e0fe83c00485d0,463.000000,1,198.4396,368.9575
haswell,0fb7702a4889d74989d6,78.000000,1,85.1455,77.5159
haswell,0fb7742460498b4c24388d5301488b1cf10fb78c24b800000048895c247039cd0f4ce9a81048c784249000000000000000,317.000000,1,332.0415,417.6291
haswell,0fb775188b453c4531c94c892c244c897424084889da4c89ff89442478,299.000000,1,283.8958,317.1374
haswell,0fb7781248897424084889142481e7ff7fffff,200.000000,1,222.7334,282.0561
haswell,0fb787c0000000,47.000000,1,48.4558,47.0602
haswell,0fb7b424200100004889df66c1ee0583e601,111.000000,1,120.2837,166.1555
haswell,0fb7c04989c148894424080fb6440302460fb64c0b03c1e0084409c84401c04139c289442404,949.000000,1,340.6602,305.6259
haswell,0fb7c139f0,61.000000,1,62.5863,56.3806
haswell,0fb7c34139c7,60.000000,1,61.6256,53.1281
haswell,0fb7c68d14c08d14904421ca89d14c8d14cd0000000048c1e1064c29d14c01c1448b114439d0,347.000000,1,375.4474,321.8015
haswell,0fb7ca4139ce,60.000000,1,62.5062,42.4284
haswell,0fb7cb488d0c498b4cca08488d2c484885ed,129.000000,1,141.4929,142.4728
haswell,0fb7f2486334b04801f0,1399.000000,1,97.0127,99.3102
haswell,0fb7fb49037c2428418b4c241066895c24300fb6170fb6c239c8,198.000000,1,219.4877,206.3244
haswell,0fbae21c,98.000000,1,52.0922,99.9023
haswell,0fbdc0b92100000083f01f29c1b801000000d3e083f8410f4de839ea,613.000000,1,320.1669,467.1941
haswell,0fbdc0ba1f00000083f01f29c283c201,403.000000,1,182.3049,367.6446
haswell,0fbdc0bb1f00000083f01f29c3395c2464,403.000000,1,166.2444,381.0630
haswell,0fbe17488d4f01b80515000084d2,110.000000,1,111.1302,104.0181
haswell,0fbe450083eb0185c0,107.000000,1,97.2165,98.5619
haswell,0fbec239d0,61.000000,1,75.1398,58.6019
haswell,0fbf3a83c1018d04fd000000004429c0460fbf04524429c03dfa7f0200410f4fc43d0600fdff0f4cc569c0ab2a00000500800000c1f8106689024c01da4439c9,2900.000000,1,486.4725,556.3466
haswell,25084000003d08400000,97.000000,1,79.3297,99.1131
haswell,25ff0700004181e3ff0700004439d8,123.000000,1,106.1147,186.0674
haswell,25ffff000081e1ffff000029c8,199.000000,1,118.7242,98.7190
haswell,25ffffff0f488d044048c1e0034929c44c01e04839c348890424,540.000000,1,258.7614,218.2757
haswell,29c14129cf4439fd,144.000000,1,122.2007,99.6485
haswell,29c241895500f6451740,98.000000,1,171.0205,103.2347
haswell,29c6,98.000000,1,78.8952,98.6830
haswell,29c839c50f47e883c3014139de,399.000000,1,171.3539,314.2665
haswell,31c0,22.000000,1,30.7598,55.4555
haswell,31c00f1f0048c704c3000000004883c0014139c4,131.000000,1,157.0082,130.4928
haswell,31c00f1f80000000004883c4505b5d415c415d415e,299.000000,1,310.5508,318.3142
haswell,31c00fb65c241741889f510300004881c4c80000005b5d415c415d415e415f,403.000000,1,395.8181,348.8159
haswell,31c031c931f6662e0f1f840000000000488b9403807a00004885d2,187.000000,1,176.9729,183.1818
haswell,31c031d24801f04839eb,123.000000,1,119.9516,127.1038
haswell,31c031d24881c4080200005b5d415c415d415e415f,421.000000,1,349.0256,348.2844
haswell,31c031d24881c4c80000005b5d415c415d415e415f,351.000000,1,349.0256,348.2844
haswell,31c031d2488b7424604885f6,124.000000,1,117.1135,107.1297
haswell,31c031d2807c2430004c8b442410,121.000000,1,124.5547,106.3068
haswell,31c031db0f1f40004883c4684889c289d85b5d415c415d48c1e220415e4809d0415f,497.000000,1,428.1031,410.7003
haswell,31c03b51200f93c0,99.000000,1,90.8565,120.1657
haswell,31c041c60424014883c4485b5d415c415d415e415f,318.000000,1,362.2923,330.7133
haswell,31c041ffc00f94c0f7d8890231c0ffc60f95c0488b7718488b57088d4400ff8901488b4710488b4f20408a38,1099.000000,1,481.0441,466.2035
haswell,31c04439a42488000000,60.000000,1,59.3185,56.1931
haswell,31c04531e4488b742430488b3cc6,103.000000,1,124.0808,100.5979
haswell,31c048034320488b54242031ff488910488b542428488950088b53284883c20185d2895328,598.000000,1,384.1571,432.5634
haswell,31c04839f1,61.000000,1,57.7930,59.3790
haswell,31c04881c4580200005b5d415c415d415e415f,440.000000,1,331.4976,334.0815
haswell,31c04881c4680200005b5d415c415d415e415f,449.000000,1,331.4976,334.0815
haswell,31c04881c4f80000005b5d415c415d415e415f,366.000000,1,331.4976,334.0815
haswell,31c04881fe20f68d000f94c0,100.000000,1,102.2299,99.1747
haswell,31c048837c241800c784246005000000000000,117.000000,1,116.4037,99.4103
haswell,31c04883c9ff4889fa48f7d148ffc94885c9,343.000000,1,187.5638,181.4669
haswell,31c04885d2488d0c9500000000,99.000000,1,85.3856,98.5916
haswell,31c04885f6,61.000000,1,57.5498,58.3624
haswell,31c0488b4c24486448330c2528000000,98.000000,1,104.4930,98.8929
haswell,31c0488b7c24704803842460010000488b17488910488b5708488950088b9424680100004883c201899424680100000fb74b3089d6488b4318488d0c89488d58284c8d34c848b8cdcccccccccccccc89d14d89f74929df49c1ff034c0faff88b84246c0100004829c84939c7,694.000000,1,491.3707,664.3073
haswell,31c0488b8c24880000006448330c2528000000,119.000000,1,104.4930,98.8929
haswell,31c048c78520ffffff00000000,100.000000,1,102.2542,98.8849
haswell,31c04981fd00878e00,55.000000,1,57.4407,56.9902
haswell,31c049837e5800488b5c2418488b7d104889de0f95c001d04c89f2894528,1498.000000,1,300.2639,320.0180
haswell,31c04c8b2424488bbc24b00000004983c4104c39e7,135.000000,1,136.7653,126.6357
haswell,31c04c8bb42480000000,60.000000,1,58.8955,72.8260
haswell,31c0660f1f440000498b14c4490314c7498914c64883c0014139c5,699.000000,1,209.4406,204.7804
haswell,31c066837f1875,52.000000,1,59.3535,53.1981
haswell,31c06690c7448104000000004883c00139c2,150.000000,1,156.6324,162.1912
haswell,31c0807f080b,72.000000,1,59.3535,53.1981
haswell,31c080e640,99.000000,1,70.9451,98.9246
haswell,31c080fa39,61.000000,1,59.7872,58.1556
haswell,31c0837c245840,55.000000,1,59.3419,54.3099
haswell,31c0837f100e,73.000000,1,59.3535,53.1981
haswell,31c0898424c0000000488d8424c00000004c89e64889df4c89bc24880100004889ac24980100004889842480010000488d8424b000000048899c24a00100004c89b424a80100004889842490010000488d8424a000000048898424b0010000,803.000000,1,491.2063,750.1216
haswell,31c0ba00b017014885ff480f44c2,198.000000,1,119.8803,203.0466
haswell,31c0ba1f000000,55.000000,1,55.6837,55.5420
haswell,31c0be07000000c5fa11442404,99.000000,1,105.2498,81.7675
haswell,31c0be20f68d00bf01000000,73.000000,1,81.7557,77.1881
haswell,31c0c5f828c1c5f82ec90f9ac0c4c17a104c9108c57828d1c52854d3c5782ed0,397.000000,1,293.8246,464.6259
haswell,31c0c5f928d7c5f92ec7c57b119c2450010000c5f928f8c57b11942458010000c5f928c20f97c0,300.000000,1,342.5505,352.6673
haswell,31c0f6422808,72.000000,1,59.5962,57.0014
haswell,31c0f6431201,74.000000,1,59.6015,57.2249
haswell,31c0f6471d01,72.000000,1,59.6584,55.6629
haswell,31c0f7c600000010,48.000000,1,58.6989,57.9037
haswell,31c931c04889f74885ed,123.000000,1,113.1162,116.3095
haswell,31c931d24489ee4889c74989c7,162.000000,1,138.6871,158.8111
haswell,31c931d2bf715c5e00,99.000000,1,86.1680,53.4061
haswell,31c931d2bfb95c5e00,98.000000,1,86.1680,53.4061
haswell,31c931f641b8f5030000ba20049000bfcae85b00,123.000000,1,136.3459,54.9173
haswell,31c94489c24c89f6,100.000000,1,84.9871,96.7131
haswell,31c9448b4c24684c8b4424604c89e7896c241848895424084889c648894c2410664489342431c9ba010000004883c310,399.000000,1,476.8232,396.5668
haswell,31c94531c983f81789c34989e84189c349ba137c4a7fb979379e,209.000000,1,195.3390,206.6425
haswell,31c94883bc24d0000000000f95c14c8d54ca48488b93f8070000488b8b000800004901c2488d42074589d24829d14c0193480800004883e0f84829d0498d34024839ce,601.000000,1,433.3336,555.1874
haswell,31c94883c47889c85b5d415c415d415e415f,325.000000,1,354.2281,333.4621
haswell,31c94889c24c89e64889df,137.000000,1,111.0221,132.3331
haswell,31c94889c34c89ea4889ee4889c7,173.000000,1,137.2694,166.9875
haswell,31c94889c6,63.000000,1,58.1740,58.5837
haswell,31c94889df49c7c0ffffffff4889ee4c89f2,135.000000,1,137.4894,143.8378
haswell,31c94889ee4889c24889df4983c708,161.000000,1,149.7655,158.7394
haswell,31c94c89e289de4c89f7,124.000000,1,111.8678,131.0628
haswell,31c94c89eeba010000004c89ff,123.000000,1,110.7331,109.6687
haswell,31c94c89f2be6e0000004c89ef,123.000000,1,110.6445,91.6960
haswell,31c94c89fa89c64c89ef,124.000000,1,111.8271,131.5257
haswell,31c96641817c24188300,339.000000,1,61.2478,52.6255
haswell,31c9664183ff21490f44ce488b7c24204c89e848c1e004480347280fb630488b400848898424b80000004084f64088b424b0000000,398.000000,1,413.9279,411.3270
haswell,31c9807c243f00,56.000000,1,61.2765,54.8111
haswell,31c983fa00b8020000000f94c185d20f4ec14883c4105b5d415c,497.000000,1,354.1025,434.9505
haswell,31c985c0,48.000000,1,61.2068,58.6245
haswell,31c9ba0c0000004889c7,98.000000,1,84.0820,95.2622
haswell,31c9be1e0500004c89ff,94.000000,1,84.1456,94.7864
haswell,31c9bea00200004c89ff,97.000000,1,84.1456,94.7864
haswell,31cac0ea0383f20183e2014138d5,402.000000,1,161.0863,175.3256
haswell,31d20f1f400089542440,97.000000,1,106.2006,98.8693
haswell,31d231c04c39eb488d3c16,135.000000,1,113.2929,110.5016
haswell,31d231c94889c64c89e7,123.000000,1,112.7322,131.8332
haswell,31d231f631ff4c8954240844891c244889842480000000,301.000000,1,310.0472,315.6580
haswell,31d231f64883c0104883c010,199.000000,1,126.4747,98.6552
haswell,31d231f6bf402f8e00,98.000000,1,85.4134,48.1733
haswell,31d24139c5,61.000000,1,60.8265,59.1568
haswell,31d241f7f285d2,2162.000000,1,106.0399,923.7013
haswell,31d24489eff7f589c6,2136.000000,1,128.2904,1284.1200
haswell,31d24883c4084889d05b5d415c415d415e415f,301.000000,1,354.9256,332.8784
haswell,31d24885c0488b4c2438,97.000000,1,88.7666,98.7373
haswell,31d24885ed899098040000,100.000000,1,103.3149,98.9182
haswell,31d24889c14c8d85c0fdffff49f77550498d7d484889d64c89c2,3095.000000,1,198.5698,1333.4359
haswell,31d24889c74889c54c89e631c0,161.000000,1,138.3371,164.7923
haswell,31d24889c74c89e64889c5,136.000000,1,111.1861,131.2359
haswell,31d24889d86690,86.000000,1,86.3583,95.3642
haswell,31d24889de4889ef4d8b2c24,125.000000,1,115.6281,117.1273
haswell,31d24889debf02000000458b7500,103.000000,1,115.6328,72.2687
haswell,31d24889df4c89fe,98.000000,1,84.8319,98.6155
haswell,31d24889e689ef,86.000000,1,85.7353,95.1982
haswell,31d24889f7,61.000000,1,58.6600,58.7439
haswell,31d2488b7c242048891424,100.000000,1,114.0120,99.5880
haswell,31d2488b83f06c000083bbc476000002beffffff7f488d78080f94c2,197.000000,1,162.6290,194.8547
haswell,31d248ffc24139d4,99.000000,1,99.0433,99.3952
haswell,31d24939c4,61.000000,1,59.7536,59.1968
haswell,31d24989c64c89fe4889df,136.000000,1,111.2108,132.2733
haswell,31d24c89e14889ee4889df44893c244183c701,185.000000,1,191.7072,171.6434
haswell,31d24c89e64889c74989c7,136.000000,1,111.1840,131.6454
haswell,31d26689ca,63.000000,1,58.6064,58.2331
haswell,31d280bdb5000000010f92c2410f92c4,199.000000,1,122.1104,183.8388
haswell,31d2833b01488bb424580200000f94c231c0837b04010f94c001c009d083beb000000006,323.000000,1,425.8536,542.8776
haswell,31d283f803,61.000000,1,60.9567,58.1711
haswell,31d283ff0f,61.000000,1,60.7365,56.0994
haswell,31d285c04c0f48ea480f48d35b4c89e8415c415d415e5d,500.000000,1,358.3601,485.2562
haswell,31d289c14489e8f7f1488b7c24404189c4,2188.000000,1,181.1770,1330.8973
haswell,31d289c14489f0f7f14584e489442430,2166.000000,1,200.7892,1214.6315
haswell,31d28d41d383f811,99.000000,1,87.5381,99.1386
haswell,31d2a900000200,55.000000,1,60.7941,57.9724
haswell,31d2b9080000004c89ee4c89e7,123.000000,1,111.0254,101.0600
haswell,31d2bfafe25b00,55.000000,1,58.2403,42.6338
haswell,31d2c59b59d2c5f92eed0f9ac2c5f92ed5,503.000000,1,191.1561,432.2274
haswell,31d2c5f82ed00f9ac20f44c285c0,297.000000,1,178.1495,314.7746
haswell,31d2c744245c010000004531c066899424ae000000c6442418010fb78424bc00000048c78424b0000000010000004489f148c74424500800000048d3a424b00000004531dbc684248300000000c68424ab00000000c68424aa0000000083e04066898424ac000000,998.000000,1,492.1711,1098.8519
haswell,31d2c784241802000000000000c784241c02000008000000f7742450c78424a001000000000000488bac24e80000004c8bac24f00000004189c4488d43104889842410020000,1097.000000,1,370.5355,1333.6951
haswell,31d2ff4704,751.000000,1,61.0276,618.1750
haswell,31db0f1f400085ff,98.000000,1,85.9605,98.4367
haswell,31db0f1f800000000085ff,99.000000,1,85.9605,98.4367
haswell,31db0f1f800000000089de4c89ef83c301,148.000000,1,151.0082,130.6408
haswell,31db41bd01000000,49.000000,1,56.0342,49.6255
haswell,31db4883c40889d85b5d415c415d,297.000000,1,266.0884,316.3075
haswell,31db488b7c2410,52.000000,1,59.0838,49.9494
haswell,31db498b4424084883e0f84885c04989c4,598.000000,1,140.3088,147.7406
haswell,31db4c89f7,61.000000,1,56.3525,59.3649
haswell,31db4d3b7e08498b3e,100.000000,1,101.9717,99.1782
haswell,31db4d85e4,61.000000,1,57.6793,58.9146
haswell,31db80bc24c600000000,61.000000,1,59.5328,52.1102
haswell,31db89d85b5d415c,197.000000,1,181.0026,196.4407
haswell,31dbf20f2acb660f28c1f20f114c2438,297.000000,1,123.4510,600.1263
haswell,31ed31db4584ed,99.000000,1,85.3726,98.4217
haswell,31ed4180fa4c400f94c58d6c2dff4183ff0119c083e00885db8944241cb8010000000f4fc339c2,498.000000,1,435.8533,536.8109
haswell,31ed4531ed6690488b8320010000488b0428488b7810,173.000000,1,202.4758,172.2697
haswell,31ed4585f6,61.000000,1,58.7171,59.0731
haswell,31ed4883c3104c39e3,101.000000,1,94.4876,99.1570
haswell,31ed4901e84d29c849c1f80344894370498b44241848833800,300.000000,1,241.8699,204.0690
haswell,31ed4989d15e4889e24883e4f0505449c7c010ac440048c7c1a0ab440048c7c720124000,298.000000,1,324.8595,322.7130
haswell,31ed4989d15e4889e24883e4f0505449c7c02066410048c7c1b065410048c7c720124000,298.000000,1,324.8595,322.7130
haswell,31ed4989d15e4889e24883e4f0505449c7c03011400048c7c1c010400048c7c700084000,298.000000,1,324.8595,322.7130
haswell,31ed4989d15e4889e24883e4f0505449c7c0a012400048c7c13012400048c7c700084000,298.000000,1,324.8595,322.7130
haswell,31ed4989d15e4889e24883e4f0505449c7c0f0434e0048c7c180434e0048c7c7609b4000,299.000000,1,324.8595,322.7130
haswell,31ed4c89e7,61.000000,1,56.7956,58.8741
haswell,31ed8078f84f488d50e8480f44ea4939ed,199.000000,1,155.5571,172.8189
haswell,31ed85f6,48.000000,1,60.4787,59.0436
haswell,31f631d24889c7,86.000000,1,85.5579,98.5115
haswell,31f64084ed4889df400f95c6,198.000000,1,124.1679,204.9317
haswell,31f6408ab424900100004989d04889d54889c131d24c89f7,198.000000,1,193.6407,203.5096
haswell,31f64585f64c8b8424a0000000bf01000000,110.000000,1,115.2002,100.7054
haswell,31f64889c74c8d6c2440,85.000000,1,83.9116,79.1875
haswell,31f64889df4889442448,97.000000,1,105.8374,99.1857
haswell,31f64889df4889c5,99.000000,1,83.3307,98.4798
haswell,31f64889e7,61.000000,1,57.2501,58.1146
haswell,31f64889ea4c89e7,98.000000,1,83.6140,98.4246
haswell,31f64889ef4889542428,97.000000,1,105.1655,99.2969
haswell,31f64889ef4d89f5,98.000000,1,83.4650,98.5425
haswell,31f6488b4c2448408a742413488b7c240848895424404d89f831d24889442438,199.000000,1,264.9005,221.4362
haswell,31f6488bbc24a01e0000408ab4242005000031d2bd01000000,154.000000,1,127.6455,57.3200
haswell,31f6488d4ae84885d2480f44ce0fb641103c50,214.000000,1,185.5984,276.6183
haswell,31f6488dbd90feffff48c1c811644833042530000000,197.000000,1,118.5330,209.6637
haswell,31f64989c44889ea4889c7,136.000000,1,110.1071,130.2061
haswell,31f64c89e24889df,98.000000,1,83.5251,98.4189
haswell,31f64c89e74c891424,99.000000,1,104.2158,99.1896
haswell,31f6660f1f4400004c89f7,81.000000,1,83.4372,94.0612
haswell,31f66683f8214889f0480f44c548898424a0000000410fb745184c89ac24d00000006683f80a,297.000000,1,335.5748,220.1344
haswell,31f6803800,61.000000,1,60.6674,58.7825
haswell,31f685c04889ef400f9fc631d2,200.000000,1,147.2640,202.4309
haswell,31f6ba010000004889df,97.000000,1,82.9610,82.0027
haswell,31f6bfa0b97800,56.000000,1,56.6007,31.5773
haswell,31f6c57929c2c5f157c9c4c16b5cd1c5f92ecac5f928c2,199.000000,1,211.5968,207.4562
haswell,31ff31c95b5d4889f84889ca415c,297.000000,1,202.4051,220.5727
haswell,31ff4180ff5e400f94c7f7df85ff,197.000000,1,157.9450,204.1476
haswell,31ff4885db,61.000000,1,56.9396,58.5842
haswell,31ff4889ab08010000,99.000000,1,101.9051,98.7663
haswell,31ff488b40204883e808,598.000000,1,93.6425,48.9993
haswell,31ff488b4c2428488b54244009442420,704.000000,1,150.6327,620.7352
haswell,31ff488b4c2450488b54243009442420,704.000000,1,150.6327,620.7352
haswell,31ff488b4c2458488b54241809442420,689.000000,1,150.6327,620.7352
haswell,31ff4939d6,61.000000,1,57.5861,59.2287
haswell,33c04889ec5d,397.000000,1,88.6356,94.2336
haswell,33c04c896c24084d89e548892c244889d548895c24204889c34589f44989c633ff,299.000000,1,354.1294,198.6947
